"시간","현재지수","전일지수","대비","등락률","시가지수","고가지수","저가지수","거래량","거래대금"
"15:45:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:44:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:43:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:42:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:41:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:40:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:39:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:38:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:37:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:36:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:52",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:50",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:48",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:46",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:44",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:42",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:40",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:38",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:36",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:34",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:32",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:30",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:28",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:26",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:24",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:22",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:20",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:18",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:16",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:14",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:12",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:10",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:08",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:06",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:04",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:02",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:35:00",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:34:58",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:34:56",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:34:54",1717.89,1726.77,8.88,-0.51,1738.86,1744.78,1708.76,0,0
"15:34:52",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
"15:34:50",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
"15:34:48",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
"15:34:46",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
"15:34:44",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
"15:34:42",1718.13,1726.77,8.64,-0.5,1738.86,1744.78,1708.76,0,0
