시간,현재가,전일대비,체결량,거래량
15:59:45,18395,215,10,81122679
15:59:43,18395,215,25,81122669
15:59:42,18395,215,1197,81122644
15:59:40,18395,215,25,81121447
15:59:21,18395,215,500,81121422
15:59:17,18395,215,200,81120922
15:59:17,18395,215,163,81120722
15:59:15,18395,215,100,81120559
15:59:11,18395,215,10,81120459
15:59:09,18395,215,25,81120449
15:59:06,18395,215,50,81120424
15:59:03,18395,215,1000,81120374
15:58:55,18395,215,20,81119374
15:58:53,18395,215,543,81119354
15:58:13,18395,215,206,81118811
15:57:25,18395,215,5,81118605
15:57:06,18395,215,1,81118600
15:56:37,18395,215,50,81118599
15:56:35,18395,215,366,81118549
15:56:26,18395,215,20,81118183
15:56:22,18395,215,23,81118163
15:56:17,18395,215,100,81118140
15:55:47,18395,215,500,81118040
15:55:30,18395,215,50,81117540
15:54:45,18395,215,10,81117490
15:54:41,18395,215,2,81117480
15:54:22,18395,215,17,81117478
15:54:11,18395,215,1,81117461
15:53:51,18395,215,100,81117460
15:53:46,18395,215,1,81117360
15:53:24,18395,215,100,81117359
15:53:00,18395,215,140,81117259
15:52:40,18395,215,5,81117119
15:52:17,18395,215,50,81117114
15:50:58,18395,215,2,81117064
15:50:08,18395,215,1,81117062
15:49:12,18395,215,99,81117061
15:49:10,18395,215,3,81116962
15:49:03,18395,215,30,81116959
15:48:58,18395,215,1,81116929
15:48:42,18395,215,10,81116928
15:48:41,18395,215,500,81116918
15:48:40,18395,215,1,81116418
15:48:26,18395,215,50,81116417
15:48:24,18395,215,10,81116367
15:48:09,18395,215,1,81116357
15:48:02,18395,215,2260,81116356
15:47:18,18395,215,100,81114096
15:47:00,18395,215,5,81113996
15:46:50,18395,215,25,81113991
15:46:32,18395,215,11,81113966
15:46:24,18395,215,1,81113955
15:46:21,18395,215,27,81113954
15:46:07,18395,215,511,81113927
15:46:05,18395,215,13,81113416
15:46:05,18395,215,1,81113403
15:46:04,18395,215,229,81113402
15:45:59,18395,215,100,81113173
15:45:58,18395,215,5000,81113073
15:45:27,18395,215,543,81108073
15:45:26,18395,215,34,81107530
15:45:15,18395,215,5,81107496
15:45:06,18395,215,1,81107491
15:45:05,18395,215,1,81107490
15:45:05,18395,215,1,81107489
15:44:59,18395,215,1,81107488
15:44:45,18395,215,10,81107487
15:44:30,18395,215,7143,81107477
15:44:29,18395,215,30,81100334
15:44:27,18395,215,1000,81100304
15:44:24,18395,215,30,81099304
15:44:18,18395,215,30,81099274
15:44:14,18395,215,31,81099244
15:44:14,18395,215,30,81099213
15:44:08,18395,215,50,81099183
15:44:04,18395,215,10,81099133
15:44:03,18395,215,50,81099123
15:43:58,18395,215,500,81099073
15:43:56,18395,215,200,81098573
15:43:49,18395,215,200,81098373
15:43:41,18395,215,100,81098173
15:43:40,18395,215,300,81098073
15:43:40,18395,215,100,81097773
15:43:23,18395,215,20,81097673
15:43:20,18395,215,570,81097653
15:42:34,18395,215,100,81097083
15:42:29,18395,215,100,81096983
15:42:08,18395,215,2,81096883
15:42:06,18395,215,63,81096881
15:41:57,18395,215,2480,81096818
15:41:08,18395,215,10,81094338
15:40:51,18395,215,10,81094328
15:40:44,18395,215,10,81094318
15:40:38,18395,215,13505,81094308
15:40:19,18395,215,50,81080803
15:40:14,18395,215,20,81080753
15:40:00,18395,215,60898,81080733
15:30:17,18395,215,353055,81019835
15:19:59,18410,200,200,80666780
15:19:58,18410,200,1,80666580
15:19:58,18410,200,12,80666579
15:19:55,18405,205,13813,80666567
15:19:53,18410,200,17,80652754
15:19:53,18410,200,200,80652737
15:19:52,18410,200,1000,80652537
15:19:51,18405,205,3216,80651537
15:19:50,18405,205,4741,80648321
15:19:50,18410,200,10,80643580
15:19:50,18410,200,100,80643570
15:19:49,18405,205,700,80643470
15:19:48,18410,200,30,80642770
15:19:47,18410,200,135,80642740
15:19:45,18410,200,10,80642605
15:19:45,18410,200,1000,80642595
15:19:44,18410,200,150,80641595
15:19:44,18405,205,9741,80641445
15:19:44,18410,200,1,80631704
15:19:42,18410,200,1000,80631703
15:19:42,18410,200,70,80630703
15:19:41,18410,200,10,80630633
15:19:41,18410,200,20,80630623
15:19:39,18410,200,35,80630603
15:19:38,18410,200,1,80630568
15:19:38,18410,200,1,80630567
15:19:37,18410,200,100,80630566
15:19:35,18405,205,68,80630466
15:19:35,18410,200,38,80630398
15:19:35,18415,195,100,80630360
15:19:34,18410,200,82,80630260
15:19:34,18410,200,200,80630178
15:19:33,18405,205,270,80629978
15:19:33,18410,200,72,80629708
15:19:32,18415,195,1284,80629636
15:19:32,18415,195,541,80628352
15:19:32,18415,195,20,80627811
15:19:31,18415,195,1,80627791
15:19:30,18410,200,200,80627790
15:19:30,18410,200,31,80627590
15:19:29,18415,195,10,80627559
15:19:29,18415,195,10,80627549
15:19:29,18410,200,10,80627539
15:19:27,18410,200,150,80627529
15:19:26,18410,200,800,80627379
15:19:26,18410,200,1000,80626579
15:19:26,18410,200,4832,80625579
15:19:26,18415,195,50,80620747
15:19:26,18410,200,10688,80620697
15:19:26,18410,200,75,80610009
15:19:26,18410,200,500,80609934
15:19:25,18410,200,60,80609434
15:19:24,18410,200,30,80609374
15:19:24,18410,200,11589,80609344
15:19:24,18410,200,54,80597755
15:19:23,18405,205,54,80597701
15:19:23,18405,205,839,80597647
15:19:23,18410,200,30,80596808
15:19:22,18405,205,1000,80596778
15:19:22,18405,205,1400,80595778
15:19:21,18410,200,25,80594378
15:19:21,18410,200,275,80594353
15:19:21,18410,200,2,80594078
15:19:20,18410,200,1,80594076
15:19:20,18410,200,10,80594075
15:19:20,18410,200,10,80594065
15:19:19,18405,205,50,80594055
15:19:19,18410,200,1,80594005
15:19:19,18405,205,30,80594004
15:19:19,18410,200,100,80593974
15:19:19,18410,200,50,80593874
15:19:19,18405,205,186,80593824
15:19:18,18405,205,1,80593638
15:19:18,18405,205,1,80593637
15:19:16,18400,210,2428,80593636
15:19:16,18405,205,472,80591208
15:19:15,18410,200,10,80590736
15:19:15,18405,205,28,80590726
15:19:14,18405,205,3006,80590698
15:19:14,18405,205,2466,80587692
15:19:13,18405,205,1421,80585226
15:19:12,18400,210,500,80583805
15:19:12,18400,210,54,80583305
15:19:11,18400,210,1000,80583251
15:19:11,18400,210,3500,80582251
15:19:10,18400,210,1,80578751
15:19:10,18400,210,243,80578750
15:19:10,18395,215,485,80578507
15:19:09,18400,210,16,80578022
15:19:08,18400,210,5,80578006
15:19:08,18395,215,200,80578001
15:19:08,18400,210,241,80577801
15:19:08,18400,210,5,80577560
15:19:07,18400,210,100,80577555
15:19:06,18400,210,85,80577455
15:19:06,18400,210,400,80577370
15:19:04,18400,210,485,80576970
15:19:03,18400,210,8179,80576485
15:19:03,18400,210,1,80568306
15:19:03,18400,210,1,80568305
15:19:03,18400,210,4582,80568304
15:19:03,18400,210,200,80563722
15:19:03,18405,205,2917,80563522
15:19:02,18405,205,1,80560605
15:19:02,18400,210,5,80560604
15:19:02,18400,210,100,80560599
15:19:02,18400,210,350,80560499
15:19:02,18400,210,485,80560149
15:19:01,18400,210,54,80559664
15:19:01,18400,210,9557,80559610
15:19:00,18395,215,15000,80550053
15:19:00,18390,220,50,80535053
15:19:00,18395,215,1000,80535003
15:19:00,18390,220,485,80534003
15:19:00,18400,210,4675,80533518
15:19:00,18395,215,325,80528843
15:18:59,18390,220,108,80528518
15:18:59,18395,215,10,80528410
15:18:59,18395,215,100,80528400
15:18:58,18395,215,50,80528300
15:18:57,18390,220,303,80528250
15:18:57,18395,215,50,80527947
15:18:56,18400,210,1,80527897
15:18:56,18395,215,1786,80527896
15:18:56,18395,215,395,80526110
15:18:56,18395,215,151,80525715
15:18:56,18400,210,2,80525564
15:18:56,18395,215,485,80525562
15:18:56,18400,210,10,80525077
15:18:54,18400,210,12,80525067
15:18:54,18395,215,485,80525055
15:18:52,18400,210,20,80524570
15:18:52,18400,210,300,80524550
15:18:52,18395,215,485,80524250
15:18:51,18405,205,170,80523765
15:18:51,18400,210,30,80523595
15:18:50,18400,210,10,80523565
15:18:50,18400,210,10,80523555
15:18:50,18405,205,200,80523545
15:18:50,18405,205,9,80523345
15:18:50,18400,210,1,80523336
15:18:50,18395,215,481,80523335
15:18:50,18400,210,4,80522854
15:18:49,18400,210,1,80522850
15:18:49,18400,210,1,80522849
15:18:49,18400,210,5,80522848
15:18:49,18400,210,10,80522843
15:18:48,18400,210,15868,80522833
15:18:48,18400,210,485,80506965
15:18:46,18405,205,2000,80506480
15:18:46,18400,210,485,80504480
15:18:45,18405,205,1,80503995
15:18:45,18400,210,10,80503994
15:18:44,18400,210,485,80503984
15:18:42,18400,210,2,80503499
15:18:42,18400,210,400,80503497
15:18:42,18400,210,13,80503097
15:18:42,18400,210,485,80503084
15:18:40,18400,210,485,80502599
15:18:39,18400,210,44,80502114
15:18:39,18400,210,3400,80502070
15:18:39,18405,205,71,80498670
15:18:39,18405,205,231,80498599
15:18:39,18405,205,315,80498368
15:18:39,18405,205,180,80498053
15:18:39,18405,205,38,80497873
15:18:39,18405,205,2,80497835
15:18:39,18405,205,30,80497833
15:18:38,18405,205,50,80497803
15:18:38,18405,205,3,80497753
15:18:38,18400,210,485,80497750
15:18:36,18405,205,5,80497265
15:18:36,18400,210,485,80497260
15:18:34,18400,210,498,80496775
15:18:34,18405,205,754,80496277
15:18:34,18400,210,485,80495523
15:18:33,18405,205,1,80495038
15:18:33,18405,205,3000,80495037
15:18:33,18400,210,10,80492037
15:18:32,18405,205,100,80492027
15:18:32,18400,210,55,80491927
15:18:32,18400,210,485,80491872
15:18:31,18400,210,470,80491387
15:18:31,18400,210,486,80490917
15:18:30,18400,210,115,80490431
15:18:30,18400,210,486,80490316
15:18:30,18405,205,1,80489830
15:18:28,18405,205,3298,80489829
15:18:28,18400,210,50,80486531
15:18:28,18400,210,486,80486481
15:18:27,18400,210,71,80485995
15:18:27,18405,205,200,80485924
15:18:27,18405,205,10,80485724
15:18:27,18405,205,1,80485714
15:18:26,18400,210,486,80485713
15:18:25,18405,205,10,80485227
15:18:25,18400,210,1551,80485217
15:18:24,18405,205,10,80483666
15:18:24,18405,205,15991,80483656
15:18:24,18405,205,100,80467665
15:18:24,18400,210,486,80467565
15:18:23,18405,205,4832,80467079
15:18:22,18400,210,100,80462247
15:18:21,18405,205,6498,80462147
15:18:21,18405,205,200,80455649
15:18:21,18410,200,10,80455449
15:18:20,18405,205,486,80455439
15:18:19,18405,205,541,80454953
15:18:19,18405,205,6969,80454412
15:18:18,18405,205,435,80447443
15:18:18,18405,205,486,80447008
15:18:17,18410,200,400,80446522
15:18:16,18410,200,2,80446122
15:18:16,18410,200,175,80446120
15:18:16,18405,205,486,80445945
15:18:15,18405,205,1000,80445459
15:18:14,18410,200,598,80444459
15:18:14,18405,205,486,80443861
15:18:14,18410,200,572,80443375
15:18:14,18410,200,155,80442803
15:18:13,18415,195,10,80442648
15:18:13,18415,195,100,80442638
15:18:13,18410,200,15821,80442538
15:18:12,18410,200,131,80426717
15:18:12,18410,200,49,80426586
15:18:12,18410,200,31,80426537
15:18:12,18410,200,21,80426506
15:18:12,18410,200,16,80426485
15:18:12,18410,200,1,80426469
15:18:12,18410,200,64,80426468
15:18:12,18410,200,153,80426404
15:18:12,18410,200,239,80426251
15:18:12,18410,200,253,80426012
15:18:12,18410,200,172,80425759
15:18:12,18410,200,33,80425587
15:18:12,18410,200,2,80425554
15:18:12,18415,195,10,80425552
15:18:12,18410,200,486,80425542
15:18:11,18415,195,20,80425056
15:18:10,18410,200,252,80425036
15:18:10,18410,200,500,80424784
15:18:10,18410,200,486,80424284
15:18:09,18415,195,1,80423798
15:18:09,18410,200,6833,80423797
15:18:09,18410,200,131,80416964
15:18:08,18410,200,1501,80416833
15:18:08,18410,200,486,80415332
15:18:07,18410,200,4030,80414846
15:18:06,18410,200,486,80410816
15:18:05,18415,195,8,80410330
15:18:04,18410,200,486,80410322
15:18:04,18415,195,5,80409836
15:18:02,18410,200,486,80409831
15:18:01,18415,195,10,80409345
15:18:01,18415,195,20,80409335
15:18:00,18410,200,2,80409315
15:18:00,18410,200,486,80409313
15:17:59,18415,195,5,80408827
15:17:59,18415,195,1,80408822
15:17:59,18415,195,11,80408821
15:17:58,18415,195,2136,80408810
15:17:57,18415,195,1,80406674
15:17:57,18415,195,203,80406673
15:17:56,18415,195,10,80406470
15:17:56,18415,195,486,80406460
15:17:55,18420,190,10,80405974
15:17:54,18410,200,150,80405964
15:17:54,18415,195,6,80405814
15:17:54,18415,195,1000,80405808
15:17:54,18410,200,1,80404808
15:17:54,18415,195,10,80404807
15:17:54,18410,200,486,80404797
15:17:54,18410,200,5,80404311
15:17:52,18415,195,20,80404306
15:17:52,18415,195,600,80404286
15:17:52,18415,195,13688,80403686
15:17:52,18415,195,486,80389998
15:17:51,18420,190,34,80389512
15:17:51,18420,190,1,80389478
15:17:50,18415,195,1,80389477
15:17:50,18415,195,486,80389476
15:17:49,18420,190,426,80388990
15:17:48,18415,195,486,80388564
15:17:46,18415,195,486,80388078
15:17:45,18420,190,20,80387592
15:17:44,18420,190,100,80387572
15:17:44,18420,190,5,80387472
15:17:44,18420,190,5,80387467
15:17:44,18415,195,486,80387462
15:17:43,18420,190,200,80386976
15:17:42,18415,195,50,80386776
15:17:42,18415,195,486,80386726
15:17:40,18415,195,100,80386240
15:17:40,18415,195,526,80386140
15:17:40,18420,190,2844,80385614
15:17:40,18415,195,2,80382770
15:17:40,18415,195,486,80382768
15:17:39,18420,190,5,80382282
15:17:38,18415,195,486,80382277
15:17:37,18415,195,150,80381791
15:17:37,18415,195,242,80381641
15:17:37,18415,195,140,80381399
15:17:37,18415,195,34,80381259
15:17:37,18415,195,12,80381225
15:17:37,18415,195,20,80381213
15:17:37,18415,195,150,80381193
15:17:37,18415,195,482,80381043
15:17:37,18415,195,27,80380561
15:17:37,18415,195,142,80380534
15:17:37,18415,195,395,80380392
15:17:36,18415,195,100,80379997
15:17:36,18415,195,2932,80379897
15:17:36,18410,200,10,80376965
15:17:36,18410,200,486,80376955
15:17:34,18415,195,20,80376469
15:17:34,18415,195,20,80376449
15:17:34,18415,195,1,80376429
15:17:34,18415,195,100,80376428
15:17:34,18415,195,5,80376328
15:17:33,18415,195,20,80376323
15:17:33,18415,195,5,80376303
15:17:33,18415,195,31095,80376298
15:17:33,18420,190,1,80345203
15:17:33,18420,190,2,80345202
15:17:33,18420,190,10,80345200
15:17:33,18420,190,3643,80345190
15:17:32,18420,190,20,80341547
15:17:32,18425,185,16,80341527
15:17:31,18425,185,217,80341511
15:17:31,18425,185,1,80341294
15:17:30,18420,190,486,80341293
15:17:29,18425,185,10,80340807
15:17:28,18420,190,486,80340797
15:17:26,18420,190,486,80340311
15:17:25,18425,185,250,80339825
15:17:25,18425,185,100,80339575
15:17:24,18425,185,1039,80339475
15:17:24,18430,180,2,80338436
15:17:24,18430,180,108,80338434
15:17:24,18425,185,486,80338326
15:17:22,18430,180,10,80337840
15:17:22,18425,185,210,80337830
15:17:22,18425,185,486,80337620
15:17:21,18430,180,2,80337134
15:17:21,18430,180,3,80337132
15:17:20,18430,180,200,80337129
15:17:20,18425,185,486,80336929
15:17:18,18430,180,10,80336443
15:17:18,18435,175,9,80336433
15:17:18,18430,180,486,80336424
15:17:17,18430,180,5000,80335938
15:17:17,18430,180,100,80330938
15:17:16,18430,180,1,80330838
15:17:16,18425,185,486,80330837
15:17:14,18430,180,33,80330351
15:17:14,18430,180,4314,80330318
15:17:14,18430,180,207,80326004
15:17:14,18430,180,228,80325797
15:17:14,18430,180,145,80325569
15:17:14,18430,180,30,80325424
15:17:14,18430,180,809,80325394
15:17:14,18430,180,74,80324585
15:17:14,18430,180,212,80324511
15:17:14,18430,180,422,80324299
15:17:14,18430,180,1520,80323877
15:17:14,18430,180,174,80322357
15:17:14,18430,180,179,80322183
15:17:14,18430,180,10,80322004
15:17:14,18430,180,486,80321994
15:17:12,18430,180,486,80321508
15:17:11,18435,175,108,80321022
15:17:11,18430,180,5,80320914
15:17:11,18435,175,20,80320909
15:17:11,18435,175,4231,80320889
15:17:11,18435,175,57,80316658
15:17:11,18435,175,111,80316601
15:17:11,18435,175,6,80316490
15:17:11,18435,175,121,80316484
15:17:11,18435,175,62,80316363
15:17:11,18435,175,18,80316301
15:17:11,18435,175,25,80316283
15:17:11,18435,175,6,80316258
15:17:11,18435,175,44,80316252
15:17:11,18435,175,33,80316208
15:17:11,18435,175,43,80316175
15:17:11,18435,175,18,80316132
15:17:11,18435,175,6,80316114
15:17:11,18435,175,68,80316108
15:17:11,18435,175,85,80316040
15:17:11,18435,175,385,80315955
15:17:11,18435,175,812,80315570
15:17:11,18435,175,109,80314758
15:17:11,18435,175,1982,80314649
15:17:11,18435,175,135,80312667
15:17:11,18435,175,125,80312532
15:17:11,18435,175,2,80312407
15:17:10,18435,175,500,80312405
15:17:10,18435,175,486,80311905
15:17:08,18435,175,10,80311419
15:17:08,18440,170,5,80311409
15:17:08,18435,175,486,80311404
15:17:07,18435,175,486,80310918
15:17:06,18435,175,150,80310432
15:17:06,18435,175,486,80310282
15:17:05,18440,170,20,80309796
15:17:05,18435,175,486,80309776
15:17:04,18440,170,1284,80309290
15:17:04,18435,175,486,80308006
15:17:04,18435,175,486,80307520
15:17:03,18435,175,486,80307034
15:17:01,18435,175,486,80306548
15:17:01,18435,175,486,80306062
15:16:59,18440,170,10,80305576
15:16:58,18440,170,1,80305566
15:16:57,18440,170,3,80305565
15:16:56,18435,175,200,80305562
15:16:54,18435,175,11,80305362
15:16:51,18440,170,78,80305351
15:16:50,18435,175,200,80305273
15:16:50,18440,170,6,80305073
15:16:43,18440,170,2,80305067
15:16:43,18440,170,11129,80305065
15:16:43,18440,170,4500,80293936
15:16:43,18445,165,33,80289436
15:16:43,18440,170,300,80289403
15:16:41,18440,170,90,80289103
15:16:40,18440,170,37,80289013
15:16:40,18445,165,2,80288976
15:16:40,18440,170,1508,80288974
15:16:40,18435,175,1,80287466
15:16:39,18440,170,4000,80287465
15:16:39,18440,170,3363,80283465
15:16:38,18435,175,1,80280102
15:16:38,18435,175,100,80280101
15:16:38,18435,175,536,80280001
15:16:38,18430,180,100,80279465
15:16:37,18435,175,4000,80279365
15:16:35,18430,180,1000,80275365
15:16:35,18435,175,1,80274365
15:16:33,18435,175,5,80274364
15:16:32,18430,180,1,80274359
15:16:32,18430,180,300,80274358
15:16:32,18430,180,104,80274058
15:16:32,18430,180,18,80273954
15:16:30,18435,175,100,80273936
15:16:28,18435,175,9,80273836
15:16:28,18435,175,1,80273827
15:16:28,18435,175,546,80273826
15:16:27,18440,170,20,80273280
15:16:25,18440,170,270,80273260
15:16:24,18440,170,10,80272990
15:16:24,18440,170,1199,80272980
15:16:24,18440,170,33,80271781
15:16:23,18435,175,4766,80271748
15:16:22,18435,175,30,80266982
15:16:22,18440,170,1,80266952
15:16:20,18435,175,172,80266951
15:16:20,18435,175,600,80266779
15:16:18,18435,175,1000,80266179
15:16:17,18440,170,100,80265179
15:16:17,18440,170,17,80265079
15:16:16,18440,170,183,80265062
15:16:15,18440,170,50,80264879
15:16:15,18440,170,100,80264829
15:16:15,18440,170,11663,80264729
15:16:14,18435,175,1,80253066
15:16:13,18435,175,10,80253065
15:16:13,18440,170,20,80253055
15:16:12,18440,170,10,80253035
15:16:12,18440,170,20,80253025
15:16:11,18435,175,40,80253005
15:16:10,18435,175,10,80252965
15:16:10,18435,175,50,80252955
15:16:09,18435,175,7414,80252905
15:16:09,18435,175,171,80245491
15:16:09,18435,175,149,80245320
15:16:09,18435,175,4764,80245171
15:16:09,18435,175,11,80240407
15:16:09,18435,175,500,80240396
15:16:09,18435,175,17396,80239896
15:16:08,18430,180,20,80222500
15:16:07,18430,180,50,80222480
15:16:06,18430,180,291,80222430
15:16:05,18435,175,1,80222139
15:16:05,18430,180,2028,80222138
15:16:04,18425,185,1559,80220110
15:16:03,18420,190,1100,80218551
15:16:01,18425,185,879,80217451
15:16:00,18420,190,535,80216572
15:15:58,18420,190,8,80216037
15:15:58,18420,190,50,80216029
15:15:58,18420,190,200,80215979
15:15:54,18420,190,3,80215779
15:15:52,18420,190,125,80215776
15:15:52,18425,185,20,80215651
15:15:52,18425,185,2000,80215631
15:15:51,18425,185,50,80213631
15:15:51,18425,185,100,80213581
15:15:51,18425,185,67,80213481
15:15:49,18425,185,160,80213414
15:15:49,18425,185,1,80213254
15:15:48,18425,185,694,80213253
15:15:48,18425,185,189,80212559
15:15:48,18425,185,140,80212370
15:15:48,18425,185,1,80212230
15:15:48,18425,185,12,80212229
15:15:48,18425,185,676,80212217
15:15:48,18425,185,76,80211541
15:15:48,18425,185,1111,80211465
15:15:48,18425,185,1197,80210354
15:15:48,18425,185,332,80209157
15:15:48,18430,180,100,80208825
15:15:48,18430,180,1,80208725
15:15:47,18430,180,230,80208724
15:15:47,18430,180,1,80208494
15:15:47,18430,180,20,80208493
15:15:45,18430,180,10,80208473
15:15:45,18430,180,3746,80208463
15:15:44,18430,180,1,80204717
15:15:42,18430,180,5,80204716
15:15:42,18425,185,3000,80204711
15:15:42,18425,185,600,80201711
15:15:40,18425,185,200,80201111
15:15:39,18430,180,1,80200911
15:15:39,18425,185,423,80200910
15:15:38,18425,185,1,80200487
15:15:38,18420,190,634,80200486
15:15:37,18425,185,20,80199852
15:15:37,18425,185,28768,80199832
15:15:35,18420,190,200,80171064
15:15:35,18420,190,1,80170864
15:15:34,18420,190,30,80170863
15:15:33,18420,190,1,80170833
15:15:32,18420,190,13230,80170832
15:15:29,18425,185,1,80157602
15:15:29,18420,190,285,80157601
15:15:29,18420,190,12,80157316
15:15:29,18420,190,50,80157304
15:15:29,18420,190,1,80157254
15:15:28,18420,190,44,80157253
15:15:28,18420,190,3,80157209
15:15:28,18420,190,8,80157206
15:15:28,18420,190,143,80157198
15:15:28,18420,190,302,80157055
15:15:28,18420,190,323,80156753
15:15:28,18420,190,34,80156430
15:15:28,18420,190,1,80156396
15:15:28,18420,190,7,80156395
15:15:28,18420,190,127,80156388
15:15:28,18420,190,311,80156261
15:15:28,18420,190,406,80155950
15:15:28,18420,190,242,80155544
15:15:28,18420,190,108,80155302
15:15:27,18420,190,5,80155194
15:15:27,18420,190,1,80155189
15:15:27,18420,190,32,80155188
15:15:23,18415,195,1250,80155156
15:15:21,18420,190,109,80153906
15:15:19,18425,185,3,80153797
15:15:19,18425,185,20,80153794
15:15:18,18420,190,26672,80153774
15:15:15,18425,185,34,80127102
15:15:15,18420,190,50,80127068
15:15:14,18420,190,2,80127018
15:15:14,18425,185,4766,80127016
15:15:14,18420,190,100,80122250
15:15:13,18425,185,335,80122150
15:15:13,18420,190,505,80121815
15:15:11,18420,190,1186,80121310
15:15:11,18420,190,1,80120124
15:15:11,18420,190,617,80120123
15:15:11,18420,190,208,80119506
15:15:11,18420,190,1,80119298
15:15:07,18415,195,1,80119297
15:15:07,18410,200,10,80119296
15:15:07,18410,200,41,80119286
15:15:06,18415,195,4237,80119245
15:15:02,18425,185,46,80115008
15:15:02,18420,190,32,80114962
15:15:02,18420,190,16,80114930
15:15:00,18415,195,54,80114914
15:14:58,18415,195,100,80114860
15:14:57,18420,190,30,80114760
15:14:57,18420,190,150,80114730
15:14:55,18420,190,19334,80114580
15:14:55,18425,185,838,80095246
15:14:54,18425,185,10,80094408
15:14:54,18420,190,696,80094398
15:14:53,18425,185,354,80093702
15:14:53,18425,185,1,80093348
15:14:49,18425,185,300,80093347
15:14:48,18425,185,1325,80093047
15:14:45,18420,190,200,80091722
15:14:41,18420,190,145,80091522
15:14:40,18425,185,54,80091377
15:14:37,18425,185,300,80091323
15:14:37,18425,185,87,80091023
15:14:37,18425,185,192,80090936
15:14:36,18425,185,189,80090744
15:14:36,18430,180,1,80090555
15:14:36,18425,185,179,80090554
15:14:36,18430,180,1,80090375
15:14:36,18425,185,1,80090374
15:14:36,18425,185,4342,80090373
15:14:34,18420,190,10,80086031
15:14:34,18420,190,100,80086021
15:14:32,18420,190,10,80085921
15:14:30,18420,190,5,80085911
15:14:29,18415,195,10,80085906
15:14:29,18415,195,83,80085896
15:14:29,18420,190,10,80085813
15:14:29,18420,190,100,80085803
15:14:28,18420,190,2,80085703
15:14:28,18420,190,5,80085701
15:14:27,18420,190,500,80085696
15:14:27,18420,190,25857,80085196
15:14:26,18425,185,78,80059339
15:14:26,18420,190,83,80059261
15:14:26,18425,185,450,80059178
15:14:26,18425,185,676,80058728
15:14:24,18430,180,10,80058052
15:14:23,18425,185,83,80058042
15:14:22,18430,180,5,80057959
15:14:21,18430,180,10,80057954
15:14:20,18425,185,29,80057944
15:14:20,18430,180,54,80057915
15:14:19,18435,175,250,80057861
15:14:19,18430,180,11268,80057611
15:14:18,18435,175,100,80046343
15:14:18,18435,175,1,80046243
15:14:17,18430,180,83,80046242
15:14:16,18435,175,6,80046159
15:14:15,18430,180,878,80046153
15:14:15,18430,180,10,80045275
15:14:14,18425,185,83,80045265
15:14:14,18430,180,69,80045182
15:14:13,18430,180,9,80045113
15:14:12,18425,185,1600,80045104
15:14:11,18430,180,500,80043504
15:14:11,18425,185,83,80043004
15:14:10,18425,185,2059,80042921
15:14:08,18425,185,1,80040862
15:14:08,18420,190,83,80040861
15:14:07,18425,185,100,80040778
15:14:07,18425,185,50,80040678
15:14:07,18425,185,50,80040628
15:14:06,18425,185,3765,80040578
15:14:06,18430,180,3,80036813
15:14:06,18430,180,270,80036810
15:14:05,18430,180,15,80036540
15:14:05,18425,185,83,80036525
15:14:03,18430,180,500,80036442
15:14:02,18425,185,83,80035942
15:14:01,18430,180,11975,80035859
15:14:01,18435,175,30,80023884
15:14:00,18435,175,1,80023854
15:13:59,18430,180,83,80023853
15:13:57,18435,175,100,80023770
15:13:57,18435,175,1,80023670
15:13:57,18435,175,100,80023669
15:13:56,18435,175,2,80023569
15:13:56,18435,175,31,80023567
15:13:56,18430,180,83,80023536
15:13:55,18435,175,74,80023453
15:13:54,18435,175,3000,80023379
15:13:54,18440,170,40,80020379
15:13:53,18430,180,1500,80020339
15:13:53,18430,180,6,80018839
15:13:53,18435,175,77,80018833
15:13:52,18435,175,304,80018756
15:13:50,18440,170,23073,80018452
15:13:50,18440,170,77,79995379
15:13:50,18435,175,83,79995302
15:13:48,18435,175,300,79995219
15:13:47,18435,175,2,79994919
15:13:47,18435,175,83,79994917
15:13:47,18435,175,3760,79994834
15:13:45,18435,175,100,79991074
15:13:45,18435,175,3,79990974
15:13:44,18435,175,83,79990971
15:13:43,18435,175,4104,79990888
15:13:42,18435,175,74,79986784
15:13:42,18435,175,1,79986710
15:13:41,18430,180,83,79986709
15:13:40,18435,175,105,79986626
15:13:40,18435,175,20,79986521
15:13:38,18435,175,365,79986501
15:13:38,18435,175,2000,79986136
15:13:38,18435,175,83,79984136
15:13:37,18435,175,1,79984053
15:13:37,18435,175,76,79984052
15:13:35,18425,185,83,79983976
15:13:34,18425,185,50,79983893
15:13:33,18430,180,1,79983843
15:13:32,18425,185,50,79983842
15:13:32,18425,185,83,79983792
15:13:32,18430,180,14,79983709
15:13:31,18430,180,10,79983695
15:13:31,18430,180,276,79983685
15:13:30,18430,180,15068,79983409
15:13:29,18435,175,135,79968341
15:13:28,18435,175,1,79968206
15:13:27,18435,175,8881,79968205
15:13:27,18435,175,206,79959324
15:13:27,18435,175,43,79959118
15:13:27,18435,175,96,79959075
15:13:27,18435,175,79,79958979
15:13:27,18435,175,37,79958900
15:13:27,18435,175,188,79958863
15:13:27,18435,175,56,79958675
15:13:27,18435,175,500,79958619
15:13:27,18435,175,281,79958119
15:13:27,18435,175,90,79957838
15:13:27,18435,175,406,79957748
15:13:27,18435,175,4713,79957342
15:13:27,18430,180,1,79952629
15:13:25,18430,180,50,79952628
