시간,현재가,전일대비,체결량,거래량
15:59:59,3280,40,590,226569582
15:59:47,3280,40,500,226568992
15:59:40,3280,40,50,226568492
15:59:33,3280,40,100,226568442
15:59:30,3280,40,50,226568342
15:59:28,3280,40,30,226568292
15:59:06,3280,40,100,226568262
15:58:57,3280,40,3201,226568162
15:58:51,3280,40,20000,226564961
15:58:50,3280,40,6000,226544961
15:58:49,3280,40,50000,226538961
15:58:45,3280,40,8490,226488961
15:58:43,3280,40,2259,226480471
15:58:40,3280,40,117340,226478212
15:58:39,3280,40,12000,226360872
15:58:37,3280,40,1,226348872
15:58:34,3280,40,13822,226348871
15:58:23,3280,40,1,226335049
15:57:56,3280,40,3000,226335048
15:57:43,3280,40,5000,226332048
15:57:43,3280,40,621,226327048
15:57:38,3280,40,1000,226326427
15:57:37,3280,40,200,226325427
15:57:36,3280,40,5000,226325227
15:57:26,3280,40,1000,226320227
15:57:23,3280,40,50000,226319227
15:57:21,3280,40,150,226269227
15:57:15,3280,40,6000,226269077
15:57:05,3280,40,2149,226263077
15:57:03,3280,40,14000,226260928
15:57:02,3280,40,1000,226246928
15:57:02,3280,40,21,226245928
15:56:55,3280,40,86173,226245907
15:56:46,3280,40,3100,226159734
15:56:32,3280,40,300,226156634
15:56:27,3280,40,500,226156334
15:56:18,3280,40,52,226155834
15:56:08,3280,40,5,226155782
15:55:53,3280,40,2250,226155777
15:55:52,3280,40,1500,226153527
15:55:42,3280,40,500,226152027
15:55:18,3280,40,5000,226151527
15:54:44,3280,40,20,226146527
15:54:39,3280,40,46000,226146507
15:53:34,3280,40,2000,226100507
15:53:23,3280,40,50,226098507
15:53:18,3280,40,487,226098457
15:52:57,3280,40,5000,226097970
15:52:55,3280,40,6,226092970
15:52:48,3280,40,2662,226092964
15:52:46,3280,40,1,226090302
15:52:42,3280,40,1,226090301
15:52:38,3280,40,1,226090300
15:52:32,3280,40,11,226090299
15:52:17,3280,40,10273,226090288
15:51:40,3280,40,10,226080015
15:51:23,3280,40,70,226080005
15:51:19,3280,40,10,226079935
15:51:16,3280,40,200,226079925
15:51:07,3280,40,1,226079725
15:50:37,3280,40,100,226079724
15:50:20,3280,40,7000,226079624
15:50:18,3280,40,29,226072624
15:50:14,3280,40,50,226072595
15:50:04,3280,40,100,226072545
15:49:48,3280,40,50,226072445
15:49:44,3280,40,50,226072395
15:49:39,3280,40,30,226072345
15:49:29,3280,40,100,226072315
15:49:26,3280,40,20,226072215
15:49:22,3280,40,50,226072195
15:49:13,3280,40,400,226072145
15:49:02,3280,40,2493,226071745
15:48:56,3280,40,1,226069252
15:48:47,3280,40,1000,226069251
15:48:43,3280,40,2162,226068251
15:48:12,3280,40,100,226066089
15:48:07,3280,40,50,226065989
15:47:59,3280,40,1000,226065939
15:47:43,3280,40,2614,226064939
15:47:27,3280,40,100,226062325
15:47:21,3280,40,774,226062225
15:47:20,3280,40,546,226061451
15:47:19,3280,40,313,226060905
15:47:17,3280,40,200,226060592
15:47:04,3280,40,200,226060392
15:46:47,3280,40,5848,226060192
15:45:42,3280,40,1,226054344
15:45:02,3280,40,5,226054343
15:44:54,3280,40,5,226054338
15:44:34,3280,40,997,226054333
15:43:49,3280,40,1000,226053336
15:43:36,3280,40,100,226052336
15:43:10,3280,40,2233,226052236
15:42:56,3280,40,3,226050003
15:42:35,3280,40,5,226050000
15:42:32,3280,40,110,226049995
15:42:31,3280,40,10,226049885
15:42:20,3280,40,60,226049875
15:42:11,3280,40,1,226049815
15:42:09,3280,40,50,226049814
15:42:05,3280,40,9709,226049764
15:41:58,3280,40,257,226040055
15:41:48,3280,40,2000,226039798
15:41:46,3280,40,500,226037798
15:41:35,3280,40,5,226037298
15:41:31,3280,40,1000,226037293
15:41:17,3280,40,5200,226036293
15:41:14,3280,40,325,226031093
15:41:02,3280,40,3,226030768
15:40:48,3280,40,3,226030765
15:40:41,3280,40,315,226030762
15:40:39,3280,40,1,226030447
15:40:20,3280,40,752,226030446
15:40:17,3280,40,6455,226029694
15:40:14,3280,40,1000,226023239
15:40:13,3280,40,600,226022239
15:40:09,3280,40,1000,226021639
15:40:08,3280,40,1000,226020639
15:40:01,3280,40,400,226019639
15:40:00,3280,40,139773,226019239
15:30:22,3280,40,1735411,225879466
15:19:58,3275,35,2000,224144055
15:19:58,3275,35,10,224142055
15:19:58,3280,40,33,224142045
15:19:58,3280,40,27980,224142012
15:19:58,3280,40,1,224114032
15:19:58,3280,40,100,224114031
15:19:58,3275,35,100,224113931
15:19:58,3280,40,30,224113831
15:19:57,3275,35,100,224113801
15:19:56,3275,35,32397,224113701
15:19:56,3280,40,16406,224081304
15:19:55,3280,40,1,224064898
15:19:55,3275,35,7891,224064897
15:19:55,3275,35,10,224057006
15:19:55,3280,40,1674,224056996
15:19:54,3280,40,1,224055322
15:19:53,3280,40,100,224055321
15:19:53,3280,40,500,224055221
15:19:53,3275,35,300,224054721
15:19:53,3280,40,1,224054421
15:19:52,3275,35,4000,224054420
15:19:52,3280,40,10,224050420
15:19:51,3280,40,29,224050410
15:19:51,3280,40,500,224050381
15:19:51,3280,40,1,224049881
15:19:51,3275,35,2000,224049880
15:19:51,3280,40,1,224047880
15:19:50,3275,35,3272,224047879
15:19:50,3280,40,100,224044607
15:19:50,3280,40,1,224044507
15:19:49,3280,40,78,224044506
15:19:49,3280,40,1000,224044428
15:19:49,3280,40,11307,224043428
15:19:49,3280,40,45894,224032121
15:19:49,3275,35,1000,223986227
15:19:49,3280,40,1,223985227
15:19:48,3280,40,248,223985226
15:19:48,3275,35,100,223984978
15:19:48,3280,40,300,223984878
15:19:47,3280,40,1,223984578
15:19:47,3275,35,5000,223984577
15:19:47,3280,40,200,223979577
15:19:47,3275,35,12274,223979377
15:19:47,3280,40,1000,223967103
15:19:47,3280,40,2953,223966103
15:19:46,3280,40,1,223963150
15:19:45,3280,40,1,223963149
15:19:44,3275,35,2,223963148
15:19:44,3280,40,1,223963146
15:19:43,3280,40,2539,223963145
15:19:43,3275,35,8004,223960606
15:19:43,3280,40,500,223952602
15:19:42,3275,35,4787,223952102
15:19:42,3275,35,20000,223947315
15:19:41,3275,35,2086,223927315
15:19:41,3280,40,600,223925229
15:19:41,3280,40,4000,223924629
15:19:40,3280,40,100,223920629
15:19:39,3280,40,101,223920529
15:19:38,3280,40,2000,223920428
15:19:38,3275,35,1600,223918428
15:19:35,3275,35,160,223916828
15:19:35,3280,40,20,223916668
15:19:34,3280,40,1,223916648
15:19:34,3280,40,12936,223916647
15:19:34,3275,35,1389,223903711
15:19:33,3280,40,21898,223902322
15:19:33,3275,35,21854,223880424
15:19:32,3275,35,500,223858570
15:19:32,3280,40,3000,223858070
15:19:31,3275,35,1344,223855070
15:19:30,3275,35,16010,223853726
15:19:30,3275,35,16995,223837716
15:19:30,3275,35,16995,223820721
15:19:29,3280,40,50,223803726
15:19:29,3275,35,356,223803676
15:19:28,3275,35,53795,223803320
15:19:28,3280,40,1100,223749525
15:19:27,3280,40,22,223748425
15:19:27,3275,35,1000,223748403
15:19:26,3280,40,10,223747403
15:19:25,3275,35,24798,223747393
15:19:25,3275,35,1148,223722595
15:19:25,3275,35,800,223721447
15:19:24,3275,35,1566,223720647
15:19:24,3280,40,50,223719081
15:19:23,3275,35,4000,223719031
15:19:23,3275,35,300,223715031
15:19:23,3275,35,2656,223714731
15:19:23,3275,35,1000,223712075
15:19:23,3280,40,1,223711075
15:19:23,3275,35,100,223711074
15:19:23,3280,40,189,223710974
15:19:22,3280,40,281,223710785
15:19:22,3280,40,1000,223710504
15:19:22,3275,35,1000,223709504
15:19:22,3280,40,2000,223708504
15:19:21,3280,40,84,223706504
15:19:21,3280,40,50,223706420
15:19:21,3280,40,1000,223706370
15:19:21,3275,35,1546,223705370
15:19:21,3280,40,500,223703824
15:19:20,3275,35,2000,223703324
15:19:20,3280,40,10,223701324
15:19:20,3280,40,10000,223701314
15:19:19,3275,35,22,223691314
15:19:19,3275,35,500,223691292
15:19:19,3280,40,304,223690792
15:19:18,3280,40,1,223690488
15:19:18,3275,35,2690,223690487
15:19:18,3275,35,400,223687797
15:19:18,3275,35,2716,223687397
15:19:17,3275,35,300,223684681
15:19:16,3280,40,1500,223684381
15:19:16,3275,35,2,223682881
15:19:16,3275,35,20,223682879
15:19:16,3275,35,1000,223682859
15:19:16,3275,35,16020,223681859
15:19:16,3275,35,15147,223665839
15:19:16,3280,40,100,223650692
15:19:16,3280,40,2000,223650592
15:19:15,3275,35,10,223648592
15:19:14,3275,35,100,223648582
15:19:13,3280,40,1,223648482
15:19:13,3280,40,4,223648481
15:19:13,3280,40,400,223648477
15:19:12,3275,35,50,223648077
15:19:12,3275,35,646,223648027
15:19:11,3280,40,10,223647381
15:19:11,3280,40,750,223647371
15:19:11,3280,40,800,223646621
15:19:10,3275,35,234,223645821
15:19:10,3280,40,1700,223645587
15:19:10,3280,40,1000,223643887
15:19:09,3275,35,1700,223642887
15:19:09,3280,40,1,223641187
15:19:09,3275,35,2826,223641186
15:19:08,3275,35,1389,223638360
15:19:08,3275,35,5,223636971
15:19:08,3280,40,300,223636966
15:19:06,3275,35,600,223636666
15:19:04,3280,40,12,223636066
15:19:03,3275,35,10000,223636054
15:19:02,3280,40,300,223626054
15:19:02,3280,40,1650,223625754
15:19:01,3275,35,1000,223624104
15:19:01,3280,40,1000,223623104
15:19:01,3280,40,10,223622104
15:19:01,3275,35,779,223622094
15:19:01,3280,40,1000,223621315
15:19:00,3280,40,20,223620315
15:19:00,3275,35,3000,223620295
15:18:59,3280,40,5697,223617295
15:18:57,3275,35,10,223611598
15:18:57,3280,40,9165,223611588
15:18:55,3280,40,2,223602423
15:18:54,3280,40,790,223602421
15:18:54,3280,40,500,223601631
15:18:53,3280,40,609,223601131
15:18:53,3280,40,3000,223600522
15:18:52,3280,40,200,223597522
15:18:52,3280,40,1,223597322
15:18:51,3280,40,40,223597321
15:18:51,3275,35,318,223597281
15:18:51,3280,40,358,223596963
15:18:51,3275,35,20,223596605
15:18:50,3280,40,500,223596585
15:18:50,3275,35,701,223596085
15:18:47,3280,40,750,223595384
15:18:47,3280,40,50,223594634
15:18:46,3280,40,50,223594584
15:18:45,3280,40,3,223594534
15:18:45,3275,35,1759,223594531
15:18:42,3280,40,100,223592772
15:18:42,3280,40,18,223592672
15:18:42,3280,40,5,223592654
15:18:41,3280,40,1611,223592649
15:18:41,3280,40,18,223591038
15:18:40,3280,40,914,223591020
15:18:39,3280,40,152,223590106
15:18:39,3280,40,10,223589954
15:18:39,3280,40,18,223589944
15:18:38,3280,40,400,223589926
15:18:38,3280,40,1000,223589526
15:18:37,3280,40,18,223588526
15:18:37,3280,40,20,223588508
15:18:37,3275,35,6096,223588488
15:18:36,3280,40,94,223582392
15:18:36,3280,40,18,223582298
15:18:36,3280,40,5000,223582280
15:18:35,3275,35,2000,223577280
15:18:35,3280,40,18,223575280
15:18:34,3280,40,1,223575262
15:18:34,3275,35,2656,223575261
15:18:34,3280,40,1,223572605
15:18:34,3280,40,1,223572604
15:18:33,3280,40,1,223572603
15:18:33,3280,40,18,223572602
15:18:33,3280,40,752,223572584
15:18:33,3280,40,1,223571832
15:18:33,3275,35,20,223571831
15:18:33,3280,40,1,223571811
15:18:33,3275,35,1,223571810
15:18:32,3280,40,1,223571809
15:18:32,3280,40,18,223571808
15:18:32,3280,40,1,223571790
15:18:32,3280,40,1,223571789
15:18:31,3280,40,1,223571788
15:18:31,3280,40,50,223571787
15:18:31,3280,40,18,223571737
15:18:31,3280,40,1,223571719
15:18:31,3280,40,1,223571718
15:18:30,3280,40,1,223571717
15:18:30,3280,40,100,223571716
15:18:30,3280,40,18,223571616
15:18:29,3275,35,10000,223571598
15:18:29,3280,40,18,223561598
15:18:28,3280,40,1550,223561580
15:18:27,3280,40,18,223560030
15:18:26,3275,35,1000,223560012
15:18:26,3275,35,2,223559012
15:18:26,3275,35,5,223559010
15:18:26,3280,40,18,223559005
15:18:25,3275,35,4572,223558987
15:18:25,3275,35,6539,223554415
15:18:24,3280,40,18,223547876
15:18:23,3280,40,300,223547858
15:18:23,3275,35,998,223547558
15:18:20,3275,35,2,223546560
15:18:20,3280,40,50,223546558
15:18:20,3280,40,1,223546508
15:18:20,3280,40,1546,223546507
15:18:19,3275,35,30,223544961
15:18:16,3275,35,3000,223544931
15:18:15,3275,35,3,223541931
15:18:14,3275,35,2,223541928
15:18:14,3280,40,5000,223541926
15:18:12,3275,35,10116,223536926
15:18:12,3275,35,160,223526810
15:18:11,3280,40,100,223526650
15:18:10,3275,35,500,223526550
15:18:08,3275,35,2,223526050
15:18:08,3275,35,3000,223526048
15:18:07,3280,40,500,223523048
15:18:07,3280,40,100,223522548
15:18:07,3280,40,18,223522448
15:18:07,3275,35,10,223522430
15:18:05,3280,40,18,223522420
15:18:05,3275,35,100,223522402
15:18:04,3275,35,3000,223522302
15:18:04,3280,40,18,223519302
15:18:03,3280,40,1000,223519284
15:18:03,3275,35,70,223518284
15:18:02,3280,40,18,223518214
15:18:02,3275,35,1000,223518196
15:18:02,3275,35,2,223517196
15:18:02,3275,35,6648,223517194
15:18:01,3280,40,1,223510546
15:18:01,3275,35,15,223510545
15:18:01,3280,40,18,223510530
15:18:01,3280,40,830,223510512
15:17:59,3275,35,30,223509682
15:17:59,3280,40,18,223509652
15:17:59,3275,35,4616,223509634
15:17:59,3275,35,10,223505018
15:17:57,3275,35,500,223505008
15:17:55,3275,35,1059,223504508
15:17:54,3275,35,500,223503449
15:17:53,3275,35,5,223502949
15:17:53,3275,35,600,223502944
15:17:52,3275,35,6700,223502344
15:17:51,3280,40,700,223495644
15:17:51,3280,40,2,223494944
15:17:49,3280,40,1000,223494942
15:17:49,3275,35,5,223493942
15:17:48,3275,35,500,223493937
15:17:47,3280,40,194,223493437
15:17:44,3280,40,100,223493243
15:17:43,3275,35,20,223493143
15:17:41,3275,35,600,223493123
15:17:41,3275,35,500,223492523
15:17:41,3280,40,44,223492023
15:17:40,3280,40,917,223491979
15:17:40,3275,35,5955,223491062
15:17:39,3275,35,2,223485107
15:17:37,3280,40,4,223485105
15:17:36,3280,40,7971,223485101
15:17:36,3280,40,477,223477130
15:17:36,3275,35,55088,223476653
15:17:34,3275,35,500,223421565
15:17:33,3280,40,1,223421065
15:17:33,3275,35,5,223421064
15:17:33,3275,35,1,223421059
15:17:32,3275,35,171123,223421058
15:17:32,3275,35,39005,223249935
15:17:32,3275,35,3,223210930
15:17:32,3275,35,19,223210927
15:17:32,3275,35,54,223210908
15:17:32,3275,35,16,223210854
15:17:32,3275,35,4,223210838
15:17:32,3275,35,68,223210834
15:17:32,3275,35,46,223210766
15:17:32,3275,35,17,223210720
15:17:32,3275,35,9,223210703
15:17:32,3275,35,143,223210694
15:17:32,3275,35,24,223210551
15:17:32,3275,35,13,223210527
15:17:32,3275,35,38,223210514
15:17:32,3275,35,25,223210476
15:17:32,3275,35,61,223210451
15:17:32,3275,35,31,223210390
15:17:32,3275,35,111,223210359
15:17:32,3275,35,199,223210248
15:17:32,3275,35,303,223210049
15:17:32,3275,35,40,223209746
15:17:32,3275,35,63,223209706
15:17:31,3275,35,1,223209643
15:17:31,3270,30,1,223209642
15:17:30,3275,35,1000,223209641
15:17:29,3275,35,1,223208641
15:17:28,3275,35,10591,223208640
15:17:27,3270,30,100,223198049
15:17:27,3270,30,1,223197949
15:17:27,3275,35,1055,223197948
15:17:24,3275,35,829,223196893
15:17:24,3270,30,1,223196064
15:17:23,3270,30,1,223196063
15:17:23,3275,35,222,223196062
15:17:22,3275,35,1,223195840
15:17:21,3275,35,10,223195839
15:17:21,3270,30,1,223195829
15:17:20,3275,35,200,223195828
15:17:19,3275,35,319,223195628
15:17:19,3275,35,1,223195309
15:17:18,3270,30,104,223195308
15:17:18,3270,30,500,223195204
15:17:18,3270,30,1,223194704
15:17:17,3275,35,2581,223194703
15:17:16,3275,35,2709,223192122
15:17:14,3270,30,1,223189413
15:17:13,3275,35,10,223189412
15:17:12,3275,35,1,223189402
15:17:12,3275,35,305,223189401
15:17:12,3270,30,1,223189096
15:17:10,3270,30,1,223189095
15:17:10,3270,30,60,223189094
15:17:09,3270,30,500,223189034
15:17:09,3270,30,30,223188534
15:17:09,3275,35,10,223188504
15:17:07,3270,30,10000,223188494
15:17:06,3270,30,1811,223178494
15:17:05,3270,30,1,223176683
15:17:05,3270,30,5716,223176682
15:17:05,3275,35,1,223170966
15:17:05,3275,35,1000,223170965
15:17:05,3270,30,101,223169965
15:17:05,3275,35,500,223169864
15:17:03,3270,30,1,223169364
15:17:02,3270,30,14182,223169363
15:17:02,3270,30,17021,223155181
15:17:02,3270,30,17021,223138160
15:17:02,3270,30,17021,223121139
15:17:02,3275,35,1,223104118
15:17:01,3270,30,286,223104117
15:17:00,3270,30,301,223103831
15:17:00,3275,35,15,223103530
15:17:00,3270,30,1,223103515
15:16:59,3270,30,253,223103514
15:16:59,3270,30,5,223103261
15:16:59,3275,35,20,223103256
15:16:58,3270,30,2128,223103236
15:16:57,3275,35,36,223101108
15:16:56,3270,30,1,223101072
15:16:52,3275,35,310,223101071
15:16:48,3275,35,229,223100761
15:16:48,3275,35,50,223100532
15:16:48,3275,35,647,223100482
15:16:47,3275,35,20,223099835
15:16:45,3275,35,5,223099815
15:16:45,3275,35,30,223099810
15:16:44,3275,35,100,223099780
15:16:44,3275,35,500,223099680
15:16:42,3270,30,372,223099180
15:16:41,3275,35,10000,223098808
15:16:40,3270,30,1,223088808
15:16:40,3275,35,1,223088807
15:16:40,3275,35,10,223088806
15:16:40,3275,35,300,223088796
15:16:39,3275,35,98,223088496
15:16:37,3275,35,1,223088398
15:16:37,3275,35,4692,223088397
15:16:35,3275,35,50,223083705
15:16:32,3275,35,6,223083655
15:16:32,3275,35,935,223083649
15:16:32,3275,35,5,223082714
15:16:31,3275,35,1000,223082709
15:16:31,3270,30,5288,223081709
15:16:30,3275,35,1201,223076421
15:16:29,3270,30,200,223075220
15:16:29,3275,35,1,223075020
15:16:27,3275,35,7000,223075019
15:16:27,3270,30,5,223068019
15:16:27,3275,35,100,223068014
15:16:27,3275,35,304,223067914
15:16:24,3275,35,150,223067610
15:16:23,3270,30,688,223067460
15:16:23,3275,35,624,223066772
15:16:23,3275,35,304,223066148
15:16:22,3275,35,10,223065844
15:16:22,3275,35,10,223065834
15:16:22,3275,35,145,223065824
15:16:21,3275,35,193,223065679
15:16:21,3275,35,50,223065486
15:16:19,3275,35,100,223065436
15:16:19,3275,35,100,223065336
15:16:19,3275,35,10,223065236
15:16:19,3275,35,22758,223065226
15:16:18,3275,35,1000,223042468
15:16:18,3275,35,305,223041468
15:16:15,3275,35,1,223041163
15:16:15,3275,35,148,223041162
15:16:14,3275,35,1,223041014
15:16:13,3275,35,1,223041013
15:16:13,3275,35,500,223041012
15:16:12,3275,35,100,223040512
15:16:12,3275,35,1006,223040412
15:16:11,3275,35,100,223039406
15:16:11,3275,35,444,223039306
15:16:11,3275,35,18,223038862
15:16:11,3275,35,1,223038844
15:16:11,3275,35,20,223038843
15:16:11,3275,35,1000,223038823
15:16:11,3275,35,100,223037823
15:16:10,3275,35,616,223037723
15:16:10,3275,35,18,223037107
15:16:09,3275,35,1,223037089
15:16:09,3275,35,10,223037088
15:16:09,3270,30,1000,223037078
15:16:08,3275,35,18,223036078
15:16:08,3275,35,20,223036060
15:16:07,3275,35,100,223036040
15:16:07,3275,35,18,223035940
15:16:06,3275,35,721,223035922
15:16:06,3275,35,3000,223035201
15:16:06,3275,35,200,223032201
15:16:06,3275,35,18,223032001
15:16:05,3275,35,370,223031983
15:16:05,3275,35,50,223031613
15:16:05,3275,35,10,223031563
15:16:04,3275,35,510,223031553
15:16:04,3270,30,9320,223031043
15:16:03,3275,35,5200,223021723
15:16:03,3275,35,83404,223016523
15:16:03,3275,35,194,222933119
15:16:03,3275,35,4115,222932925
15:16:03,3280,40,1526,222928810
15:16:02,3275,35,102,222927284
15:16:02,3275,35,1716,222927182
15:16:01,3280,40,300,222925466
15:16:01,3275,35,62,222925166
15:16:01,3275,35,168,222925104
15:16:01,3275,35,22,222924936
15:16:01,3275,35,28,222924914
15:16:01,3275,35,63,222924886
15:16:01,3275,35,1,222924823
15:16:01,3275,35,468,222924822
15:16:01,3275,35,61,222924354
15:16:01,3275,35,141,222924293
15:16:01,3275,35,2,222924152
15:16:01,3275,35,302,222924150
15:16:01,3275,35,82,222923848
15:16:01,3275,35,63,222923766
15:16:01,3275,35,29,222923703
15:16:01,3275,35,137,222923674
15:16:01,3275,35,96,222923537
15:16:01,3275,35,124,222923441
15:16:01,3275,35,2,222923317
15:16:01,3275,35,21,222923315
15:16:01,3275,35,63,222923294
15:16:01,3275,35,24,222923231
15:16:01,3275,35,1,222923207
15:15:58,3275,35,700,222923206
15:15:57,3275,35,334,222922506
15:15:53,3280,40,18,222922172
15:15:53,3275,35,6217,222922154
15:15:52,3275,35,10,222915937
15:15:51,3275,35,700,222915927
15:15:51,3280,40,18,222915227
15:15:51,3275,35,162,222915209
15:15:51,3275,35,5500,222915047
15:15:51,3275,35,2900,222909547
15:15:51,3275,35,5,222906647
15:15:51,3275,35,50,222906642
15:15:50,3275,35,30,222906592
15:15:50,3280,40,100,222906562
15:15:49,3275,35,7224,222906462
15:15:49,3275,35,5,222899238
15:15:49,3275,35,159712,222899233
15:15:48,3275,35,18,222739521
15:15:47,3275,35,100,222739503
15:15:47,3275,35,10,222739403
15:15:45,3275,35,127,222739393
15:15:44,3275,35,2,222739266
15:15:43,3275,35,200,222739264
15:15:42,3275,35,301,222739064
15:15:42,3275,35,3000,222738763
15:15:41,3275,35,1,222735763
15:15:41,3275,35,50,222735762
15:15:41,3275,35,234,222735712
15:15:40,3275,35,1500,222735478
15:15:38,3275,35,200,222733978
15:15:38,3275,35,138,222733778
15:15:38,3275,35,2022,222733640
15:15:38,3275,35,1296,222731618
15:15:37,3275,35,100,222730322
15:15:37,3275,35,1,222730222
15:15:37,3275,35,4999,222730221
15:15:37,3275,35,80343,222725222
15:15:37,3280,40,2,222644879
15:15:35,3280,40,4,222644877
15:15:33,3280,40,2,222644873
15:15:31,3280,40,10,222644871
15:15:30,3280,40,2,222644861
15:15:26,3280,40,50,222644859
15:15:26,3280,40,2,222644809
15:15:25,3275,35,330,222644807
15:15:23,3280,40,50,222644477
15:15:22,3275,35,1250,222644427
15:15:21,3280,40,150,222643177
15:15:21,3275,35,2778,222643027
15:15:20,3280,40,150,222640249
15:15:19,3275,35,80,222640099
15:15:19,3275,35,1000,222640019
15:15:18,3275,35,1,222639019
15:15:16,3280,40,1,222639018
15:15:13,3280,40,1,222639017
15:15:12,3275,35,388,222639016
15:15:12,3280,40,100,222638628
15:15:11,3275,35,550,222638528
15:15:06,3275,35,10,222637978
15:15:05,3275,35,1238,222637968
15:15:04,3275,35,938,222636730
15:15:03,3275,35,387,222635792
15:15:02,3275,35,10000,222635405
15:15:02,3275,35,305,222625405
15:15:01,3275,35,387,222625100
15:15:01,3280,40,606,222624713
15:15:01,3275,35,366,222624107
15:15:01,3275,35,152,222623741
15:15:01,3275,35,366,222623589
15:15:01,3275,35,10,222623223
15:15:01,3275,35,120,222623213
15:15:01,3280,40,150,222623093
15:14:59,3275,35,50,222622943
15:14:55,3280,40,100,222622893
15:14:55,3275,35,178,222622793
15:14:55,3275,35,4579,222622615
15:14:55,3275,35,58,222618036
15:14:55,3275,35,50,222617978
15:14:55,3275,35,3,222617928
15:14:55,3275,35,8,222617925
15:14:55,3275,35,7,222617917
15:14:55,3275,35,33,222617910
15:14:55,3275,35,32,222617877
15:14:55,3275,35,63,222617845
15:14:55,3275,35,175,222617782
15:14:55,3275,35,138,222617607
15:14:55,3275,35,215,222617469
15:14:55,3275,35,124,222617254
15:14:55,3275,35,91,222617130
15:14:55,3275,35,200,222617039
15:14:54,3275,35,5039,222616839
15:14:53,3275,35,20,222611800
15:14:52,3275,35,19000,222611780
15:14:52,3280,40,40,222592780
15:14:49,3275,35,11,222592740
15:14:49,3275,35,20,222592729
15:14:49,3275,35,55,222592709
15:14:49,3275,35,219,222592654
15:14:49,3275,35,286,222592435
15:14:48,3275,35,200,222592149
15:14:48,3275,35,1,222591949
15:14:47,3275,35,13982,222591948
15:14:47,3275,35,1,222577966
15:14:47,3275,35,13225,222577965
15:14:47,3275,35,9,222564740
15:14:45,3280,40,1,222564731
15:14:45,3275,35,1,222564730
15:14:44,3275,35,3,222564729
15:14:43,3275,35,3,222564726
15:14:43,3275,35,2,222564723
15:14:43,3275,35,1,222564721
15:14:43,3275,35,55,222564720
15:14:43,3275,35,205,222564665
15:14:43,3275,35,6,222564460
15:14:43,3275,35,29,222564454
15:14:43,3275,35,1,222564425
15:14:43,3275,35,9,222564424
15:14:43,3275,35,62,222564415
15:14:43,3275,35,12,222564353
15:14:43,3275,35,125,222564341
15:14:43,3275,35,127,222564216
15:14:43,3275,35,22,222564089
15:14:41,3275,35,355,222564067
15:14:41,3275,35,642,222563712
15:14:40,3275,35,1000,222563070
15:14:39,3275,35,2,222562070
15:14:39,3275,35,1,222562068
15:14:39,3275,35,1,222562067
15:14:39,3275,35,4,222562066
15:14:39,3275,35,3,222562062
15:14:39,3275,35,11,222562059
15:14:39,3275,35,13,222562048
15:14:39,3275,35,28,222562035
15:14:39,3275,35,30,222562007
15:14:39,3275,35,58,222561977
15:14:39,3275,35,39,222561919
15:14:39,3275,35,55,222561880
15:14:39,3275,35,24,222561825
15:14:39,3275,35,43,222561801
15:14:39,3275,35,16,222561758
15:14:39,3275,35,52,222561742
15:14:39,3275,35,3,222561690
15:14:39,3275,35,112,222561687
15:14:39,3275,35,325,222561575
15:14:39,3275,35,239,222561250
15:14:37,3275,35,1,222561011
15:14:37,3275,35,5123,222561010
15:14:36,3275,35,1,222555887
15:14:35,3275,35,200,222555886
15:14:35,3275,35,2697,222555686
15:14:34,3275,35,1000,222552989
15:14:33,3275,35,11032,222551989
15:14:32,3280,40,300,222540957
15:14:32,3280,40,1,222540657
15:14:31,3275,35,176,222540656
15:14:29,3280,40,195,222540480
15:14:27,3275,35,10,222540285
15:14:26,3275,35,28533,222540275
15:14:26,3275,35,1566,222511742
15:14:25,3275,35,4,222510176
15:14:24,3275,35,10,222510172
15:14:24,3275,35,458,222510162
15:14:23,3275,35,880,222509704
15:14:22,3275,35,20000,222508824
15:14:21,3275,35,100,222488824
15:14:20,3275,35,1000,222488724
15:14:19,3270,30,849,222487724
15:14:19,3275,35,700,222486875
15:14:18,3275,35,200,222486175
15:14:17,3275,35,1,222485975
15:14:17,3275,35,8781,222485974
15:14:16,3275,35,100,222477193
15:14:16,3275,35,1000,222477093
15:14:16,3275,35,500,222476093
15:14:16,3275,35,943,222475593
15:14:16,3275,35,100,222474650
15:14:15,3275,35,40,222474550
15:14:15,3275,35,10,222474510
15:14:15,3275,35,100,222474500
15:14:14,3275,35,1000,222474400
15:14:14,3275,35,43258,222473400
15:14:14,3275,35,500,222430142
15:14:13,3275,35,4500,222429642
15:14:13,3275,35,9000,222425142
15:14:13,3275,35,5950,222416142
15:14:13,3275,35,2,222410192
15:14:12,3275,35,20,222410190
15:14:11,3270,30,213,222410170
15:14:11,3275,35,500,222409957
15:14:11,3275,35,1000,222409457
15:14:11,3275,35,10,222408457
15:14:10,3275,35,846,222408447
15:14:09,3275,35,250,222407601
15:14:08,3275,35,39682,222407351
15:14:08,3275,35,3,222367669
15:14:08,3275,35,162,222367666
15:14:08,3275,35,51,222367504
15:14:08,3275,35,406,222367453
15:14:08,3275,35,132,222367047
15:14:08,3275,35,1,222366915
15:14:08,3275,35,9,222366914
15:14:08,3275,35,4,222366905
15:14:08,3275,35,10,222366901
15:14:08,3275,35,110,222366891
15:14:08,3275,35,518,222366781
15:14:08,3275,35,78,222366263
