총곗수,시간,체결가,대비,추정NAV,기초지수,거래량(주),순간거래량(주)
45937,"15:57:09","34,795","-205","34,872.21","348.30","9,202,262","1"
45937,"15:56:44","34,795","-205","34,872.21","348.30","9,202,261","50"
45937,"15:55:45","34,795","-205","34,872.21","348.30","9,202,211","1"
45937,"15:54:56","34,795","-205","34,872.21","348.30","9,202,210","1"
45937,"15:54:50","34,795","-205","34,872.21","348.30","9,202,209","10"
45937,"15:54:07","34,795","-205","34,872.21","348.30","9,202,199","1"
45937,"15:51:41","34,795","-205","34,872.21","348.30","9,202,198","384"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,814","2"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,812","10"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,802","15"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,787","3"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,784","10"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,774","300"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,474","287"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,201,187","200"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,987","100"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,887","12"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,875","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,874","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,873","2"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,871","50"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,821","100"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,721","50"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,671","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,670","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,669","25"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,644","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,643","10"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,633","2"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,631","20"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,611","12"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,599","1"
45937,"15:51:16","34,795","-205","34,872.21","348.30","9,200,598","386"
45937,"15:51:03","34,795","-205","34,872.21","348.30","9,200,212","86"
45937,"15:45:49","34,795","-205","34,872.21","348.30","9,200,126","9"
45937,"15:45:28","34,795","-205","34,872.21","348.30","9,200,117","162"
45937,"15:44:26","34,795","-205","34,872.21","348.30","9,199,955","11"
45937,"15:44:01","34,795","-205","34,872.21","348.30","9,199,944","16"
45937,"15:40:15","34,795","-205","34,872.21","348.30","9,199,928","1"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,927","30"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,897","1"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,896","10"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,886","15"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,871","1"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,870","45"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,825","1"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,824","5"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,819","7"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,812","1"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,811","113"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,698","20"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,678","10"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,668","3"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,665","10"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,655","10"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,645","6"
45937,"15:40:00","34,795","-205","34,872.21","348.30","9,199,639","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,638","150"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,488","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,487","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,387","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,377","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,327","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,227","150"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,199,077","287"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,790","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,690","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,640","9"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,631","173"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,458","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,453","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,443","200"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,243","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,233","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,232","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,222","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,220","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,210","30"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,180","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,178","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,177","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,176","6"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,170","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,160","29"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,131","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,130","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,198,120","914"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,197,206","440"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,766","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,765","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,755","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,753","4"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,749","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,649","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,549","29"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,520","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,519","211"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,308","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,196,307","668"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,195,639","90"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,195,549","78"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,195,471","390"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,195,081","500"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,581","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,576","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,566","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,556","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,555","7"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,548","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,194,547","1,465"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,193,082","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,193,079","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,193,077","20"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,193,057","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,957","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,947","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,945","300"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,645","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,640","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,638","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,588","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,585","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,580","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,530","20"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,510","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,500","322"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,178","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,128","57"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,071","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,069","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,068","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,054","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,049","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,192,047","300"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,747","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,745","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,645","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,545","74"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,471","26"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,445","15"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,430","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,428","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,418","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,408","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,394","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,392","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,391","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,390","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,388","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,387","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,337","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,335","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,332","20"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,312","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,302","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,300","15"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,285","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,283","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,273","49"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,224","94"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,130","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,191,125","148"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,977","7"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,970","45"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,925","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,923","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,922","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,917","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,916","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,913","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,911","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,910","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,908","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,907","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,905","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,855","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,854","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,852","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,802","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,792","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,782","15"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,767","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,765","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,764","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,759","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,754","142"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,612","284"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,328","284"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,044","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,034","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,190,024","54"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,970","246"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,724","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,723","30"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,693","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,643","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,633","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,623","218"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,405","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,402","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,397","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,392","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,391","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,388","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,386","20"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,366","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,365","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,189,363","1,149"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,188,214","300"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,914","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,912","28"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,884","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,879","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,869","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,859","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,759","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,709","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,704","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,703","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,702","11"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,691","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,641","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,638","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,538","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,537","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,536","200"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,336","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,326","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,276","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,273","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,272","50"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,222","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,187,217","247"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,970","40"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,930","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,920","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,918","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,818","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,808","9"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,799","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,794","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,793","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,788","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,778","61"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,717","227"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,490","103"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,186,387","669"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,718","333"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,385","345"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,040","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,037","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,027","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,026","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,025","7"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,018","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,017","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,012","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,010","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,185,000","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,998","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,995","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,985","280"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,705","100"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,605","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,603","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,600","1"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,599","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,597","10"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,587","143"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,444","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,441","6"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,435","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,432","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,430","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,427","9"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,418","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,413","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,410","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,407","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,404","11"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,393","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,391","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,388","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,385","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,383","43"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,340","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,338","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,330","6"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,324","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,321","26"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,295","3"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,292","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,284","22"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,262","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,260","143"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,184,117","143"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,974","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,972","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,970","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,968","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,963","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,949","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,944","11"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,933","28"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,905","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,891","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,889","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,884","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,879","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,874","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,872","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,870","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,868","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,866","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,861","28"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,833","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,831","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,829","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,821","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,816","4"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,812","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,810","4"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,806","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,804","7"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,797","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,795","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,793","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,791","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,783","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,778","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,764","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,762","143"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,619","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,617","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,603","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,601","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,587","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,585","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,580","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,578","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,576","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,574","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,572","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,570","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,568","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,563","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,558","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,544","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,542","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,540","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,538","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,536","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,531","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,529","11"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,518","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,516","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,514","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,512","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,510","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,508","4"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,504","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,499","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,497","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,495","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,493","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,491","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,489","4"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,485","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,477","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,475","11"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,464","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,459","14"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,445","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,443","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,438","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,436","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,434","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,426","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,424","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,422","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,420","8"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,412","5"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,407","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,405","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,403","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,401","2"
45937,"15:30:12","34,795","-205","34,872.32","348.18","9,183,399","2"
